id,lat,lng,"type","title"
354599,-62.2004,-58.9653,"","Villa Las Estrellas"
412387,48.6856,9.01528,"city","Böblingen"
466249,4.92903,114.945,"landmark","Stadion Sultan Hassanal Bolkiah"
279239,49.8039,2.99278,"city","Y (Somme)"
334136,46.6462,-0.2478,"city","Parthenay"
533533,49.6167,10.4333,"city","Sugenheim"
354600,-50,-74,"landmark","Taman Nasional Bernardo O'Higgins"
354602,-53,-74.333,"","Pulau Desolación"
400350,48.6964,3.29222,"","Courtacon"
254695,49.1167,10.3667,"city","Dürrwangen"
334265,25.2514,55.3322,"landmark","Deira City Centre"
412403,49.1347,10.0706,"city","Crailsheim"
355017,56.1052,9.68505,"mountain","Himmelbjerget"
533535,49.45,10.5833,"city","Trautskirchen"
466250,23.1271,113.279,"landmark","Stadion Rakyat Provinsi Guangdong"
334267,25.2341,55.3078,"","Lamcy Plaza"
412415,47.9531,8.50333,"city","Donaueschingen"
254696,49.0833,10.5333,"city","Ehingen, Ansbach"
355018,55.9772,9.82623,"mountain","Møllehøj"
279244,48.8014,-0.901111,"city","Saint-Germain-de-Tallevende-la-Lande-Vaumont"
533536,49.6667,10.7167,"city","Uehlfeld"
400354,48.655,2.90306,"","Courtomer, Seine-et-Marne"
466251,25.038,102.729,"landmark","Pusat Olahraga Kunming Tuodong"
279423,47.5053,5.67694,"city","Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur"
355019,55.9925,9.79583,"","Yding Skovhøj"
533538,49.5333,10.2167,"city","Uffenheim"
412427,48.1214,7.84917,"city","Emmendingen"
254699,49.1667,10.3167,"city","Feuchtwangen"
334507,25.0506,55.2391,"landmark","Dubai Autodrome"
466255,41.3155,69.2602,"landmark","Stadion Pakhtakor Markaziy"
279425,50.8112,2.58129,"city","Steenvoorde"
279425,50.8,2.58333,"city","Steenvoorde"
355021,55.9769,9.83056,"mountain","Ejer Bavnehøj"
400355,48.9183,2.60389,"","Courtry"
355245,32.9781,35.167,"city","Amqa"
279430,48.6225,-3.20528,"city","Kermoroc'h"
466256,31.9851,35.9028,"landmark","Stadion Internasional Amman"
533539,49.5667,10.25,"city","Weigenheim"
334517,25.0417,55.2194,"landmark","Dubai Sports City"
355247,33.0466,35.1804,"town","Arab al-Samniyya"
254700,49.3833,10.5167,"city","Flachslanden"
